SYQ_HUMAN	9606.ENSP00000307567	100	0.0	1573
TBCB_HUMAN	9606.ENSP00000221855	100	5.90e-171	478
RHOB_HUMAN	391180.A0A2Y9K723	100	3.11e-140	397
NT5C_HUMAN	9606.ENSP00000245552	100	1.87e-148	418
PSMF1_HUMAN	9606.ENSP00000338039	100	1.00e-205	568
COMP_HUMAN	9606.ENSP00000222271	100	0.0	1174
MYO1B_HUMAN	9606.ENSP00000376132	100	0.0	2061
PLAK_HUMAN	9606.ENSP00000377508	100	0.0	1457
PP1R7_HUMAN	9606.ENSP00000234038	100	5.43e-84	267
KV229_HUMAN	9483.ENSCJAP00000070234	90.0	3.03e-74	225
GSH1_HUMAN	9606.ENSP00000497574	100	0.0	1296
CYBR1_HUMAN	9606.ENSP00000319141	100	5.73e-167	472
ETFA_HUMAN	9606.ENSP00000452762	100	2.14e-229	634
TRXR1_HUMAN	9606.ENSP00000434516	100	0.0	1316
GNA13_HUMAN	9555.ENSPANP00000016490	100	4.48e-276	755
FCN1_HUMAN	9606.ENSP00000360871	100	2.62e-199	557
PICAL_HUMAN	9606.ENSP00000377015	100	0.0	1236
RL3_HUMAN	61622.ENSRROP00000002069	100	1.01e-292	800
SC31A_HUMAN	9606.ENSP00000378721	100	0.0	2341
E7ESC6_HUMAN	9691.ENSPPRP00000021942	100	0.0	2136
MFAP5_HUMAN	9606.ENSP00000352455	100	1.53e-122	350
GATM_HUMAN	9606.ENSP00000379895	99.5	4.33e-298	813
HABP2_HUMAN	9606.ENSP00000277903	100	0.0	1135
SYNE1_HUMAN	9606.ENSP00000356224	100	0.0	16391
IF2G_HUMAN	9606.ENSP00000253039	100	0.0	930
SDHB_HUMAN	9606.ENSP00000364649	100	4.95e-206	570
RABP1_HUMAN	51338.ENSCCNP00000029112	100	1.41e-96	281
AHSP_HUMAN	9606.ENSP00000307199	100	3.99e-66	202
RL13_HUMAN	9606.ENSP00000307889	100	1.39e-139	396
GPDM_HUMAN	9606.ENSP00000308610	100	0.0	1436
LAMP2_HUMAN	60711.ENSCSAP00000014348	97.8	9.71e-290	793
CD151_HUMAN	9606.ENSP00000324101	100	3.06e-182	508
ENSA_HUMAN	391180.A0A2Y9LEB5	100	6.83e-76	228
TMOD2_HUMAN	9606.ENSP00000249700	100	9.61e-226	626
HCLS1_HUMAN	9606.ENSP00000320176	100	3.93e-211	600
ABHDA_HUMAN	9606.ENSP00000273359	100	3.99e-225	620
VAMP3_HUMAN	9606.ENSP00000054666	100	7.26e-59	183
TENS3_HUMAN	9606.ENSP00000312143	100	0.0	2874
PSMD1_HUMAN	9606.ENSP00000309474	100	0.0	1745
DPP3_HUMAN	9606.ENSP00000440502	100	0.0	1476
UBA6_HUMAN	9606.ENSP00000313454	100	0.0	2117
MAP6_HUMAN	9606.ENSP00000307093	100	4.58e-285	814
CSN4_HUMAN	51338.ENSCCNP00000027697	100	3.23e-286	783
TIF1B_HUMAN	9606.ENSP00000253024	100	0.0	1551
NUDC_HUMAN	9606.ENSP00000319664	100	1.87e-206	575
MPRI_HUMAN	9606.ENSP00000349437	100	0.0	5115
COF2_HUMAN	391180.A0A2Y9L218	100	1.48e-112	324
IF2A_HUMAN	9555.ENSPANP00000017115	100	5.81e-218	603
SNX9_HUMAN	9606.ENSP00000376024	100	0.0	1185
RS15A_HUMAN	9940.ENSOARP00000004769	100	6.11e-90	264
RS2_HUMAN	61622.ENSRROP00000022824	100	4.47e-179	503
HEXB_HUMAN	9606.ENSP00000261416	100	0.0	1133
COX2_HUMAN	9606.ENSP00000354876	100	8.75e-160	449
CDC37_HUMAN	61622.ENSRROP00000012286	100	4.90e-260	715
GPD1L_HUMAN	9606.ENSP00000282541	100	2.50e-253	696
CLCA_HUMAN	60711.ENSCSAP00000006912	99.5	9.41e-146	412
DHX15_HUMAN	9940.ENSOARP00000006318	99.9	0.0	1414
ATP5J_HUMAN	9606.ENSP00000389649	100	1.75e-69	211
E41L3_HUMAN	29073.ENSUMAP00000025960	92.3	0.0	1384
VPS29_HUMAN	83772.ENSEASP00005017672	100	1.76e-130	371
DCXR_HUMAN	9606.ENSP00000303356	100	4.15e-171	479
SRSF3_HUMAN	9940.ENSOARP00000014561	100	1.42e-84	253
LIN7C_HUMAN	9940.ENSOARP00000016183	100	3.33e-131	374
PXL2A_HUMAN	9606.ENSP00000482445	100	2.61e-162	455
GPX4_HUMAN	9606.ENSP00000346103	100	7.96e-148	416
SBSPO_HUMAN	9606.ENSP00000297354	100	5.81e-215	591
PDCD6_HUMAN	9606.ENSP00000264933	100	9.71e-137	387
TMT1A_HUMAN	9606.ENSP00000448785	100	5.26e-174	486
PPM1F_HUMAN	9606.ENSP00000263212	100	1.29e-314	859
RL11_HUMAN	391180.A0A2Y9K9K6	100	4.18e-127	362
C9JRZ6_HUMAN	9606.ENSP00000389297	100	3.57e-118	344
VATE1_HUMAN	9531.ENSCATP00000035365	100	3.81e-149	422
M4K4_HUMAN	9606.ENSP00000343658	100	0.0	2046
CRYL1_HUMAN	9606.ENSP00000298248	100	1.17e-211	587
PTGIS_HUMAN	9606.ENSP00000244043	100	0.0	984
A0A1B0GTW6_HUMAN	9544.ENSMMUP00000023252	95.9	0.0	2891
EMAL2_HUMAN	9606.ENSP00000468312	100	0.0	1610
PSB3_HUMAN	9606.ENSP00000483688	100	4.22e-147	415
PSD13_HUMAN	9598.ENSPTRP00000071738	99.7	9.47e-274	750
DHRS6_HUMAN	9606.ENSP00000296424	100	5.23e-170	476
SC22B_HUMAN	61622.ENSRROP00000040325	100	8.73e-145	410
CSKP_HUMAN	61221.ENSVKKP00000020470	99.3	0.0	1797
SRSF1_HUMAN	9749.A0A2Y9LI81	100	1.75e-149	424
SUCA_HUMAN	9606.ENSP00000377446	100	4.09e-245	674
PDCD5_HUMAN	9555.ENSPANP00000009730	100	1.30e-75	228
SCRB2_HUMAN	9606.ENSP00000264896	100	0.0	972
PSMD7_HUMAN	37032.ENSSSUP00005032987	100	1.43e-194	544
RBMX_HUMAN	391180.A0A2Y9IF74	100	2.86e-238	661
G6PE_HUMAN	9606.ENSP00000473348	100	0.0	1597
SCP2_HUMAN	9606.ENSP00000360569	100	0.0	1095
AN32E_HUMAN	9606.ENSP00000463154	100	3.42e-122	357
SHLB2_HUMAN	60711.ENSCSAP00000010634	100	4.69e-278	762
CD99_HUMAN	9606.ENSP00000370588	100	1.95e-99	293
SF01_HUMAN	60711.ENSCSAP00000003524	100	0.0	923
PCOC1_HUMAN	9606.ENSP00000223061	100	0.0	865
AT1A2_HUMAN	9606.ENSP00000354490	100	0.0	2003
PHP14_HUMAN	9606.ENSP00000247665	100	3.59e-91	267
RPR1B_HUMAN	9940.ENSOARP00000019793	100	2.74e-201	562
THOC4_HUMAN	9606.ENSP00000421592	100	6.60e-151	429
VP13C_HUMAN	9606.ENSP00000493560	100	0.0	7170
A2BFX2_HUMAN	591936.ENSPTEP00000007676	93.6	7.15e-185	516
NPTN_HUMAN	9555.ENSPANP00000014245	100	3.29e-275	755
ANFY1_HUMAN	9606.ENSP00000459943	100	0.0	2041
PI16_HUMAN	9606.ENSP00000497550	100	1.28e-282	779
DCPS_HUMAN	9606.ENSP00000263579	100	2.03e-245	674
PRS8_HUMAN	391180.A0A2Y9KNJ5	100	5.35e-285	780
PUR8_HUMAN	9606.ENSP00000485525	100	0.0	960
DDI2_HUMAN	9606.ENSP00000417748	100	1.21e-282	774
SCMC1_HUMAN	9606.ENSP00000457733	100	0.0	956
C163A_HUMAN	9606.ENSP00000352071	100	0.0	2446
LPAR1_HUMAN	9606.ENSP00000363553	100	1.51e-256	705
RAB1B_HUMAN	61622.ENSRROP00000011327	100	4.76e-142	402
FN3K_HUMAN	9606.ENSP00000300784	100	9.46e-230	632
CAD19_HUMAN	9606.ENSP00000262150	100	0.0	1501
AL3A2_HUMAN	9606.ENSP00000345774	100	0.0	954
PRP8_HUMAN	391180.A0A2Y9K5J7	100	0.0	4796
MLP3A_HUMAN	1328070.ENSPSMP00000026364	100	4.45e-81	241
PSMD6_HUMAN	9601.ENSPPYP00000015370	100	1.03e-278	763
HNRPF_HUMAN	61622.ENSRROP00000000384	100	1.27e-308	841
DHB4_HUMAN	9598.ENSPTRP00000063555	99.5	0.0	1444
MAOM_HUMAN	9606.ENSP00000321070	100	0.0	1172
SNX1_HUMAN	9601.ENSPPYP00000007424	99.2	0.0	967
SAHH3_HUMAN	9606.ENSP00000315931	100	0.0	1153
PLPHP_HUMAN	9606.ENSP00000333551	100	2.85e-198	550
CZIB_HUMAN	9606.ENSP00000294360	100	1.97e-114	328
CBX3_HUMAN	391180.A0A2Y9JCR4	100	4.14e-125	357
OXSR1_HUMAN	9606.ENSP00000311713	100	0.0	1016
TKFC_HUMAN	9606.ENSP00000378360	100	0.0	1065
HDHD2_HUMAN	9606.ENSP00000300605	100	5.07e-184	513
PURA_HUMAN	391180.A0A2Y9IT58	100	2.66e-190	534
TRIP6_HUMAN	9606.ENSP00000200457	100	0.0	964
SPEE_HUMAN	591936.ENSPTEP00000034916	100	3.41e-224	618
KS6A3_HUMAN	591936.ENSPTEP00000007189	100	0.0	1487
NQO2_HUMAN	9606.ENSP00000369822	100	6.45e-173	482
TMED9_HUMAN	9606.ENSP00000330945	100	1.83e-165	464
ACOT1_HUMAN	9606.ENSP00000311224	100	0.0	865
ERP44_HUMAN	9606.ENSP00000262455	100	3.06e-300	819
LMCD1_HUMAN	9606.ENSP00000157600	100	4.00e-282	769
LSP1_HUMAN	9598.ENSPTRP00000065798	100	2.11e-219	614
SC23A_HUMAN	9606.ENSP00000306881	100	0.0	1553
SUN1_HUMAN	9598.ENSPTRP00000091936	97.3	0.0	1725
HGS_HUMAN	9606.ENSP00000331201	100	0.0	1318
PIPNB_HUMAN	9555.ENSPANP00000015643	100	1.66e-205	568
DP13A_HUMAN	9606.ENSP00000288266	100	0.0	1337
RENBP_HUMAN	9606.ENSP00000377303	100	0.0	888
RL10_HUMAN	9606.ENSP00000413436	100	4.56e-160	448
MRCKB_HUMAN	9606.ENSP00000355237	100	0.0	3118
BIN1_HUMAN	9606.ENSP00000316779	100	0.0	1145
CSTF2_HUMAN	9627.ENSVVUP00000006042	97.1	8.90e-313	865
TSP4_HUMAN	9606.ENSP00000339730	100	0.0	1488
RBBP7_HUMAN	9999.ENSUPAP00010016861	100	6.89e-293	802
CO2_HUMAN	9606.ENSP00000299367	100	0.0	1552
FKBP3_HUMAN	9606.ENSP00000216330	100	3.30e-158	444
DUS23_HUMAN	61622.ENSRROP00000027405	100	7.90e-107	308
GLRX1_HUMAN	9606.ENSP00000369314	100	8.51e-72	216
ARL3_HUMAN	9606.ENSP00000260746	100	1.98e-127	363
HEBP1_HUMAN	9606.ENSP00000014930	100	2.48e-138	391
GSTM5_HUMAN	9606.ENSP00000256593	100	2.17e-160	449
HS12B_HUMAN	9606.ENSP00000254963	100	0.0	1373
DNJA2_HUMAN	61622.ENSRROP00000035580	100	1.72e-268	739
CAB39_HUMAN	9940.ENSOARP00000022215	100	5.40e-227	628
DUS15_HUMAN	9544.ENSMMUP00000001304	98.7	5.47e-167	468
FHR2_HUMAN	9606.ENSP00000356385	100	4.25e-211	582
PGRC2_HUMAN	9606.ENSP00000481886	99.6	1.11e-136	391
CATZ_HUMAN	9606.ENSP00000217131	100	7.25e-240	657
CPPED_HUMAN	9606.ENSP00000371193	100	5.52e-236	649
SUCB2_HUMAN	9541.ENSMFAP00000041696	94.1	9.51e-293	803
NEDD8_HUMAN	391180.A0A2Y9IJM8	100	2.97e-47	152
EIF3L_HUMAN	9541.ENSMFAP00000003041	100	0.0	1111
SAR1A_HUMAN	61622.ENSRROP00000042005	100	2.66e-142	402
DYN2_HUMAN	9598.ENSPTRP00000073458	99.3	0.0	1645
IPYR2_HUMAN	9606.ENSP00000343885	100	1.10e-252	692
VWA1_HUMAN	9606.ENSP00000417185	100	3.57e-312	852
FAAA_HUMAN	9606.ENSP00000385080	100	0.0	873
ASAP1_HUMAN	9606.ENSP00000429900	100	0.0	2007
KT3K_HUMAN	9606.ENSP00000269373	100	3.85e-229	631
LXN_HUMAN	9606.ENSP00000264265	100	1.52e-162	455
S2512_HUMAN	9606.ENSP00000388658	100	0.0	1342
HPTR_HUMAN	9606.ENSP00000441828	100	2.75e-269	736
SMTN_HUMAN	9606.ENSP00000484398	94.3	0.0	1457
RAP2C_HUMAN	9940.ENSOARP00000013366	100	2.05e-125	358
ADK_HUMAN	9606.ENSP00000443965	100	2.43e-261	717
MP2K2_HUMAN	9606.ENSP00000262948	100	3.13e-290	793
NEXN_HUMAN	9606.ENSP00000333938	97.8	0.0	996
AT1B3_HUMAN	9555.ENSPANP00000021259	100	1.60e-206	571
RS14_HUMAN	8364.ENSXETP00000030330	100	3.21e-102	297
GBRL2_HUMAN	391180.A0A2Y9K701	100	3.86e-80	238
CAD13_HUMAN	9516.ENSCCAP00000035969	98.3	0.0	1396
LRC40_HUMAN	9606.ENSP00000359990	100	2.19e-225	645
GPM6B_HUMAN	591936.ENSPTEP00000001777	100	1.47e-238	656
ERAP1_HUMAN	9606.ENSP00000296754	100	0.0	1901
A0A2R8Y774_HUMAN	83772.ENSEASP00005014117	100	0.0	871
E9PMS6_HUMAN	9606.ENSP00000366757	76.3	0.0	2025
HG2A_HUMAN	9601.ENSPPYP00000017848	98.7	1.20e-164	461
FCL_HUMAN	9606.ENSP00000398803	100	4.22e-239	657
IF16_HUMAN	9593.ENSGGOP00000005994	90.4	0.0	1328
NDUV1_HUMAN	9606.ENSP00000497587	100	0.0	957
THBG_HUMAN	9606.ENSP00000329374	100	1.85e-301	823
FBRL_HUMAN	9606.ENSP00000221801	100	1.12e-186	525
LEMD2_HUMAN	9606.ENSP00000293760	100	0.0	900
RS13_HUMAN	9089.ENSCPIP00010000474	100	6.48e-102	296
HEM3_HUMAN	9606.ENSP00000498786	100	7.22e-258	708
HNRH3_HUMAN	391180.A0A2Y9J8A6	100	1.29e-216	602
ELOC_HUMAN	8364.ENSXETP00000054179	100	1.80e-78	234
JIP4_HUMAN	9606.ENSP00000262013	100	0.0	2344
GCN1_HUMAN	9606.ENSP00000300648	100	0.0	5095
ASC_HUMAN	9606.ENSP00000247470	100	2.10e-133	379
NEGR1_HUMAN	9606.ENSP00000350364	100	6.72e-264	723
GDE_HUMAN	9606.ENSP00000294724	100	0.0	3177
SPSY_HUMAN	9606.ENSP00000385746	100	1.01e-271	743
EFHD2_HUMAN	9555.ENSPANP00000045874	100	1.11e-148	422
ADT1_HUMAN	61622.ENSRROP00000022764	100	1.09e-218	603
FAH2A_HUMAN	9606.ENSP00000233379	100	1.07e-233	643
APOM_HUMAN	9606.ENSP00000365081	100	8.73e-83	248
DNM1L_HUMAN	9555.ENSPANP00000018225	100	0.0	1434
ECM29_HUMAN	9606.ENSP00000259335	99.6	0.0	3515
GALK1_HUMAN	9606.ENSP00000225614	100	4.15e-275	754
APOBR_HUMAN	9606.ENSP00000457539	100	0.0	1735
FUBP1_HUMAN	9606.ENSP00000359804	100	0.0	1069
SERC_HUMAN	9606.ENSP00000365773	100	2.29e-270	740
NCF2_HUMAN	9606.ENSP00000356505	100	0.0	1043
CSN6_HUMAN	9606.ENSP00000304102	100	1.29e-227	629
CYRIB_HUMAN	61622.ENSRROP00000026200	100	3.17e-231	637
QORX_HUMAN	9606.ENSP00000238721	100	1.04e-240	662
CAP2_HUMAN	9606.ENSP00000229922	100	0.0	901
PRP19_HUMAN	1328070.ENSPSMP00000030085	100	0.0	894
GET3_HUMAN	391180.A0A2Y9LBS4	100	9.79e-254	696
H3BPE1_HUMAN;H3BQK9_HUMAN	9598.ENSPTRP00000062779	99.4	0.0	13041
ATOX1_HUMAN	9606.ENSP00000430598	100	2.23e-43	142
RAB21_HUMAN	9606.ENSP00000261263	100	1.10e-152	431
GNAI1_HUMAN	391180.A0A2Y9KDF4	100	6.92e-257	705
2ABA_HUMAN	51338.ENSCCNP00000012262	100	0.0	907
RECQ1_HUMAN	9606.ENSP00000416739	100	0.0	1223
ATP5L_HUMAN	61622.ENSRROP00000005832	100	3.02e-66	202
PIPNA_HUMAN	9606.ENSP00000316809	100	3.47e-201	557
AL1A3_HUMAN	9606.ENSP00000332256	100	0.0	1034
AHSA1_HUMAN	9606.ENSP00000216479	100	1.23e-251	690
U520_HUMAN	591936.ENSPTEP00000043020	100	0.0	4195
PRAF3_HUMAN	9606.ENSP00000273258	100	2.20e-127	363
NCF1_HUMAN	9606.ENSP00000289473	100	2.09e-283	775
CY24A_HUMAN	9606.ENSP00000261623	100	1.13e-112	327
PSB7_HUMAN	9606.ENSP00000259457	100	3.32e-198	550
DPP4_HUMAN	9606.ENSP00000353731	100	0.0	1584
RB27A_HUMAN	9606.ENSP00000379601	100	6.44e-159	446
KTHY_HUMAN	9606.ENSP00000304802	100	1.52e-148	419
CAN5_HUMAN	9606.ENSP00000498132	100	0.0	1344
C1QBP_HUMAN	9606.ENSP00000225698	100	3.70e-193	538
KLC4_HUMAN	9598.ENSPTRP00000031077	100	4.02e-302	842
PHS_HUMAN	391180.A0A2Y9JCQ0	100	4.26e-71	214
A0A994J4R6_HUMAN;A0A994J6S4_HUMAN	9606.ENSP00000316357	99.8	0.0	5029
HNRL1_HUMAN	9606.ENSP00000375863	100	0.0	1372
GBP1_HUMAN	9606.ENSP00000359504	100	0.0	1008
DHB11_HUMAN	9606.ENSP00000351035	100	1.79e-209	580
ROCK2_HUMAN	9606.ENSP00000317985	100	0.0	2494
IF4G2_HUMAN	391180.A0A2Y9L1E6	99.9	0.0	1727
A0A7I2V3S3_HUMAN	30521.ENSBGRP00000008302	99.8	3.63e-313	858
PSMD3_HUMAN	9606.ENSP00000264639	100	0.0	955
ELMO1_HUMAN	9606.ENSP00000312185	100	0.0	1423
RL15_HUMAN	391180.A0A2Y9KHD6	100	2.36e-148	418
NDUA9_HUMAN	9606.ENSP00000266544	100	1.83e-275	754
CATC_HUMAN	9606.ENSP00000227266	100	0.0	969
CH3L1_HUMAN	9606.ENSP00000255409	100	3.22e-288	786
PPM1A_HUMAN	9601.ENSPPYP00000006672	100	1.21e-287	785
TFG_HUMAN	9606.ENSP00000240851	100	1.36e-252	698
DBLOH_HUMAN	9606.ENSP00000398495	100	7.88e-153	432
FCGBP_HUMAN	9601.ENSPPYP00000011172	79.1	0.0	8392
SYFB_HUMAN	9606.ENSP00000281828	100	0.0	1173
SNTA1_HUMAN	9606.ENSP00000217381	100	0.0	990
NNRD_HUMAN	60711.ENSCSAP00000013498	96.2	1.68e-215	599
CSN1_HUMAN	9999.ENSUPAP00010001068	98.2	0.0	934
C1QA_HUMAN	9606.ENSP00000363773	100	7.28e-115	337
METK2_HUMAN	9555.ENSPANP00000018613	100	2.57e-291	795
M2OM_HUMAN	9606.ENSP00000225665	100	6.83e-221	610
TPP2_HUMAN	9601.ENSPPYP00000006246	100	0.0	2521
FUS_HUMAN	9606.ENSP00000254108	100	1.17e-168	495
CNPY2_HUMAN	9606.ENSP00000273308	100	8.73e-131	372
VP26A_HUMAN	61622.ENSRROP00000001790	100	1.85e-236	651
CD34_HUMAN	9606.ENSP00000310036	100	5.94e-260	715
SF3B2_HUMAN	9606.ENSP00000318861	100	0.0	1375
PFD2_HUMAN	61622.ENSRROP00000044625	100	2.81e-93	275
DJC13_HUMAN	9606.ENSP00000260818	100	0.0	4465
UBP7_HUMAN	9606.ENSP00000343535	100	0.0	2234
RFA1_HUMAN	9606.ENSP00000254719	100	0.0	1216
GAPR1_HUMAN	9606.ENSP00000367196	100	1.35e-109	316
PGFRB_HUMAN	9606.ENSP00000261799	100	0.0	2140
A0A494BZV2_HUMAN	39432.ENSSBOP00000032230	96.0	0.0	4072
PSB8_HUMAN	9606.ENSP00000364016	100	2.45e-204	565
PTGR1_HUMAN	9606.ENSP00000385763	100	1.36e-239	659
PURA2_HUMAN	9606.ENSP00000355493	100	0.0	928
LIMA1_HUMAN	9606.ENSP00000378400	100	0.0	1427
TWF2_HUMAN	9606.ENSP00000303908	100	3.54e-252	692
UBE2K_HUMAN	61622.ENSRROP00000013499	100	1.72e-139	395
EPS15_HUMAN	9606.ENSP00000360798	100	0.0	1366
U5S1_HUMAN	9305.ENSSHAP00000009401	99.7	0.0	1873
SWP70_HUMAN	9606.ENSP00000315630	100	6.83e-293	815
MP2K1_HUMAN	51154.ENSCWAP00000020266	100	5.55e-285	779
CANB1_HUMAN	64144.ENSATEP00000018485	100	6.49e-118	338
PUR2_HUMAN	9606.ENSP00000371253	100	0.0	1982
SFXN3_HUMAN	9606.ENSP00000224807	100	6.40e-235	647
LBR_HUMAN	9606.ENSP00000339883	100	0.0	1200
GNAI3_HUMAN	61622.ENSRROP00000017699	100	6.92e-257	705
A0A1B0GTU4_HUMAN	9598.ENSPTRP00000075096	99.2	0.0	2140
AGO2_HUMAN	9606.ENSP00000220592	100	0.0	1748
HV551_HUMAN	60711.ENSCSAP00000005505	91.5	2.62e-69	211
RUFY3_HUMAN	9606.ENSP00000370394	100	0.0	1145
NASP_HUMAN	9606.ENSP00000255120	100	0.0	1258
TCP4_HUMAN	9940.ENSOARP00000013029	100	8.75e-75	226
DIAP1_HUMAN	9606.ENSP00000373706	100	0.0	1962
A0A140T9M0_HUMAN;Q53YP1_HUMAN	9606.ENSP00000365402	84.9	8.17e-227	630
PSB6_HUMAN	9606.ENSP00000270586	100	3.16e-168	471
UBQL1_HUMAN	61622.ENSRROP00000022434	96.8	0.0	878
RAB5B_HUMAN	391180.A0A2Y9L023	100	2.33e-149	421
QCR6_HUMAN	9606.ENSP00000309565	100	2.78e-52	166
PLAK2_HUMAN	9606.ENSP00000363654	98.8	0.0	1885
CSN2_HUMAN	9940.ENSOARP00000022574	100	2.41e-316	862
3HIDH_HUMAN	9606.ENSP00000265395	100	1.07e-235	650
PP1B_HUMAN	391180.A0A2Y9IEY6	100	1.43e-249	684
KANK4_HUMAN	9606.ENSP00000360195	100	0.0	1742
TSN8_HUMAN	9606.ENSP00000377003	100	3.55e-164	461
PP12C_HUMAN	9606.ENSP00000263433	100	0.0	1325
AL1L2_HUMAN	9606.ENSP00000258494	100	0.0	1840
MLIP_HUMAN	9606.ENSP00000426290	100	0.0	1806
HEXA_HUMAN	9606.ENSP00000455114	98.0	0.0	1097
ABLM1_HUMAN	9606.ENSP00000277895	100	0.0	1380
NDUS2_HUMAN	9606.ENSP00000356972	100	0.0	956
A0A994J749_HUMAN	9823.ENSSSCP00000051988	95.0	0.0	2016
MAMC2_HUMAN	9606.ENSP00000366387	100	0.0	1414
LBP_HUMAN	9606.ENSP00000217407	100	0.0	931
IF2B_HUMAN	9606.ENSP00000364119	100	2.59e-198	555
SSBP_HUMAN	9606.ENSP00000419665	100	3.64e-102	296
CCD22_HUMAN	9606.ENSP00000365401	100	0.0	1182
S12A2_HUMAN	9606.ENSP00000262461	100	0.0	2245
RL26_HUMAN	9940.ENSOARP00000001233	100	2.38e-92	271
ECHD1_HUMAN	9606.ENSP00000436585	100	2.57e-217	601
SCOT1_HUMAN	9606.ENSP00000196371	100	0.0	1026
KGP1_HUMAN	9555.ENSPANP00000020518	100	0.0	1318
UBA3_HUMAN	61622.ENSRROP00000024183	100	0.0	941
PTN23_HUMAN	9606.ENSP00000265562	100	0.0	2793
SGT1_HUMAN	9606.ENSP00000367208	100	1.66e-265	728
BASI_HUMAN	9606.ENSP00000333769	100	4.21e-285	779
LRC47_HUMAN	9606.ENSP00000367498	100	0.0	972
PSD12_HUMAN	9555.ENSPANP00000016509	100	0.0	875
ENTP1_HUMAN	9601.ENSPPYP00000002915	99.0	0.0	1026
ENOB_HUMAN	9606.ENSP00000324105	100	0.0	865
XPOT_HUMAN	9606.ENSP00000327821	100	0.0	1880
ACADS_HUMAN	9606.ENSP00000242592	100	1.61e-289	792
ACY2_HUMAN	9606.ENSP00000263080	100	2.63e-238	654
LZIC_HUMAN	9541.ENSMFAP00000036881	100	5.32e-120	345
SH3G1_HUMAN	9606.ENSP00000269886	100	1.07e-258	711
AP1B1_HUMAN	9606.ENSP00000350199	100	0.0	1832
IPO7_HUMAN	391180.A0A2Y9KU78	100	0.0	2029
RO60_HUMAN	9606.ENSP00000356416	100	0.0	1061
MBLC2_HUMAN	9606.ENSP00000314776	100	1.79e-203	563
CRK_HUMAN	61622.ENSRROP00000023241	100	1.14e-223	617
SYNE3_HUMAN	9606.ENSP00000334308	99.5	0.0	1845
SMD3_HUMAN	8364.ENSXETP00000032066	100	1.00e-59	187
RS7_HUMAN	391180.A0A2Y9K6V1	100	6.25e-130	370
EM55_HUMAN	9606.ENSP00000358547	100	0.0	926
PNCB_HUMAN	9606.ENSP00000401508	100	0.0	1041
RCN1_HUMAN	9606.ENSP00000054950	100	3.91e-240	660
STX12_HUMAN	9606.ENSP00000363054	100	7.54e-151	430
GOGA3_HUMAN	9606.ENSP00000204726	100	0.0	1813
VAC14_HUMAN	9606.ENSP00000261776	100	0.0	1519
MLEC_HUMAN	9606.ENSP00000228506	100	4.03e-202	561
PADI2_HUMAN	9606.ENSP00000364635	100	0.0	1360
EIF3K_HUMAN	61622.ENSRROP00000009394	100	2.00e-156	439
MAT2B_HUMAN	9541.ENSMFAP00000021821	100	5.00e-249	683
X6RKN2_HUMAN	9838.ENSCDRP00005020697	97.2	0.0	2307
TPM1_HUMAN	9305.ENSSHAP00000020011	100	5.27e-16	85.1
IST1_HUMAN	9606.ENSP00000438399	100	2.06e-257	708
LMAN1_HUMAN	9606.ENSP00000251047	100	0.0	963
PIN1_HUMAN	9555.ENSPANP00000010748	100	1.96e-111	321
TECR_HUMAN	391180.A0A2Y9LBJ1	100	4.03e-235	646
UBC12_HUMAN	391180.A0A2Y9IHA0	100	1.55e-120	346
NHLC2_HUMAN	9606.ENSP00000358307	100	0.0	1456
CATS_HUMAN	9606.ENSP00000357981	100	6.35e-255	698
NRP1_HUMAN	9606.ENSP00000265371	100	0.0	1915
CEND_HUMAN	9606.ENSP00000328336	100	2.39e-78	236
MYO1F_HUMAN	9606.ENSP00000494550	100	0.0	2187
OPTN_HUMAN	9606.ENSP00000368022	100	0.0	1042
PSMD8_HUMAN	9606.ENSP00000215071	100	1.21e-239	661
PI42A_HUMAN	9601.ENSPPYP00000002495	100	2.59e-253	695
ARF6_HUMAN	9940.ENSOARP00000000863	100	1.35e-126	360
RS8_HUMAN	391180.A0A2Y9IU87	100	1.07e-146	414
KPRB_HUMAN	9606.ENSP00000268835	100	9.89e-260	713
SRSF7_HUMAN	61622.ENSRROP00000001301	100	5.54e-104	308
MYH7_HUMAN	9606.ENSP00000347507	100	0.0	2145
STXB3_HUMAN	9606.ENSP00000359025	100	0.0	1187
RL23A_HUMAN	9940.ENSOARP00000003711	100	2.49e-97	285
AASS_HUMAN	9606.ENSP00000403768	100	0.0	1853
NACAM_HUMAN	61622.ENSRROP00000030688	78.6	0.0	1783
IF4B_HUMAN	9593.ENSGGOP00000047070	99.0	0.0	952
MPPA_HUMAN	9606.ENSP00000360782	100	0.0	1044
HNRDL_HUMAN	9606.ENSP00000483254	100	1.36e-246	684
LDB3_HUMAN	9606.ENSP00000401437	100	0.0	1316
NUDT5_HUMAN	9606.ENSP00000419628	100	5.30e-157	441
ABCE1_HUMAN	51154.ENSCWAP00000012724	100	0.0	1192
BPNT1_HUMAN	9606.ENSP00000446828	100	4.11e-219	605
FCG2A_HUMAN	9606.ENSP00000271450	99.7	1.87e-217	602
MT2_HUMAN	9785.ENSLAFP00000010729	100	1.20e-08	53.9
NIT1_HUMAN	9606.ENSP00000356988	100	2.28e-246	676
LYAG_HUMAN	9606.ENSP00000305692	100	0.0	1956
PUR4_HUMAN	9606.ENSP00000313490	100	0.0	2716
QSOX1_HUMAN	9606.ENSP00000356574	100	0.0	1496
